주차장코드,주차장명,주소,주차장 종류,주차장 종류명,운영구분,운영구분명,전화번호,총 주자면,유무료구분,유무료구분명,야간무료개방여부,야간무료개방여부명,평일 운영 시작시각(HHMM),평일 운영 종료시각(HHMM),주말 운영 시작시각(HHMM),주말 운영 종료시각(HHMM),공휴일 운영 시작시각(HHMM),공휴일 운영 종료시각(HHMM),최종데이터 동기화 시간,"토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명",월 정기권 금액,노상 주차장 관리그룹번호,기본 주차 요금,기본 주차 시간(분 단위),추가 단위 요금,추가 단위 시간(분 단위),버스 기본 주차 요금,버스 기본 주차 시간(분 단위),버스 추가 단위 시간(분 단위),버스 추가 단위 요금,일 최대 요금,주차장 위치 좌표 위도,주차장 위치 좌표 경도
1504108,등촌3동 꿈나무길(구),강서구 등촌동 701-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.56062743,126.8469077
1504108,등촌3동 꿈나무길(구),강서구 등촌동 701-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.56005552,126.846529
1504108,등촌3동 꿈나무길(구),강서구 등촌동 701-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.55938281,126.8460726
1588309,서울식물원 제2주차장(구),강서구 마곡동 20-3,NW,노외 주차장,1,시간제 주차장,,202,Y,유료,N,야간 미개방,0,0,0,0,0,0,2021-02-06 15:23,Y,유료,Y,유료,50000,,100,5,0,0,0,0,0,0,,37.57266119,126.8351767
1588307,마곡8 임시 주차장(구),강서구 마곡동 728-42,NW,노외 주차장,1,시간제 주차장,02-2607-9113,200,Y,유료,N,야간 미개방,900,1900,0,0,0,100,2021-03-02 9:40,Y,유료,N,무료,50000,,1200,60,100,5,0,0,0,0,0,37.556886,126.834794
1575751,신방화역 공영주차장(시),강서구 마곡동 739,NW,노외 주차장,1,시간제 주차장,02-3405-4581,199,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2021-10-07 12:57,N,무료,N,무료,91000,,170,5,170,5,0,0,0,0,,37.56706812,126.8175763
1910168,공유) 22-29(구),강서구 방화동 816-4 담벼락쪽,NS,노상 주차장,1,시간제 주차장,,1,Y,유료,N,야간 미개방,900,1800,0,0,0,0,2020-05-27 10:04,Y,유료,Y,유료,0,1.15001E+12,600,30,600,30,0,0,0,0,0,37.578379,126.812241
1910168,공유) 22-29(구),강서구 방화동 816-4 담벼락쪽,NS,노상 주차장,1,시간제 주차장,,1,Y,유료,N,야간 미개방,900,1800,0,0,0,0,2020-05-27 10:04,Y,유료,Y,유료,0,1.15001E+12,600,30,600,30,0,0,0,0,0,37.578606,126.812339
1910168,공유) 22-29(구),강서구 방화동 816-4 담벼락쪽,NS,노상 주차장,1,시간제 주차장,,1,Y,유료,N,야간 미개방,900,1800,0,0,0,0,2020-05-27 10:04,Y,유료,Y,유료,0,1.15001E+12,600,30,600,30,0,0,0,0,0,37.578319,126.812219
1910168,공유) 22-29(구),강서구 방화동 816-4 담벼락쪽,NS,노상 주차장,1,시간제 주차장,,1,Y,유료,N,야간 미개방,900,1800,0,0,0,0,2020-05-27 10:04,Y,유료,Y,유료,0,1.15001E+12,600,30,600,30,0,0,0,0,0,37.578439,126.812265
1910168,공유) 22-29(구),강서구 방화동 816-4 담벼락쪽,NS,노상 주차장,1,시간제 주차장,,1,Y,유료,N,야간 미개방,900,1800,0,0,0,0,2020-05-27 10:04,Y,유료,Y,유료,0,1.15001E+12,600,30,600,30,0,0,0,0,0,37.578498,126.812288
1910168,공유) 22-29(구),강서구 방화동 816-4 담벼락쪽,NS,노상 주차장,1,시간제 주차장,,1,Y,유료,N,야간 미개방,900,1800,0,0,0,0,2020-05-27 10:04,Y,유료,Y,유료,0,1.15001E+12,600,30,600,30,0,0,0,0,0,37.578564,126.812323
172970,방화역(서) 공영주차장(시),강서구 방화동 829-1,NW,노외 주차장,1,시간제 주차장,,68,Y,유료,N,야간 미개방,800,2100,800,2100,800,2100,2021-10-07 14:23,N,무료,N,무료,91000,,170,5,170,5,0,0,0,0,0,37.57757395,126.8121746
172971,방화역(동) 공영주차장(시),강서구 방화동 830-4,NW,노외 주차장,1,시간제 주차장,,67,Y,유료,N,야간 미개방,800,2100,800,2100,800,2100,2021-10-07 14:23,N,무료,N,무료,91000,,170,5,170,5,0,0,0,0,0,37.57730116,126.8133148
172979,개화산역 공영주차장(시),강서구 방화동 845-0,NW,노외 주차장,1,시간제 주차장,02-2290-6064,322,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2021-10-06 17:58,N,무료,N,무료,91000,,170,5,170,5,0,0,0,0,0,37.57224302,126.8051898
1504401,방신시장 고객주차장(구),강서구 방화동 858-0,NS,노상 주차장,1,시간제 주차장,02-2666-4080,1,Y,유료,N,야간 미개방,900,1900,900,1900,0,0,2019-06-10 10:45,N,무료,Y,유료,60000,1.15001E+12,250,5,0,0,0,0,0,0,0,37.57196725,126.8133448
1504401,방신시장 고객주차장(구),강서구 방화동 858-0,NS,노상 주차장,1,시간제 주차장,02-2666-4080,1,Y,유료,N,야간 미개방,900,1900,900,1900,0,0,2019-06-10 10:45,N,무료,Y,유료,60000,1.15001E+12,250,5,0,0,0,0,0,0,0,37.57204379,126.8135187
1504401,방신시장 고객주차장(구),강서구 방화동 858-0,NS,노상 주차장,1,시간제 주차장,02-2666-4080,1,Y,유료,N,야간 미개방,900,1900,900,1900,0,0,2019-06-10 10:45,N,무료,Y,유료,60000,1.15001E+12,250,5,0,0,0,0,0,0,0,37.57189536,126.8131796
1504401,방신시장 고객주차장(구),강서구 방화동 858-0,NS,노상 주차장,1,시간제 주차장,02-2666-4080,1,Y,유료,N,야간 미개방,900,1900,900,1900,0,0,2019-06-10 10:45,N,무료,Y,유료,60000,1.15001E+12,250,5,0,0,0,0,0,0,0,37.57201886,126.8134624
1504401,방신시장 고객주차장(구),강서구 방화동 858-0,NS,노상 주차장,1,시간제 주차장,02-2666-4080,1,Y,유료,N,야간 미개방,900,1900,900,1900,0,0,2019-06-10 10:45,N,무료,Y,유료,60000,1.15001E+12,250,5,0,0,0,0,0,0,0,37.57191944,126.8132345
1504401,방신시장 고객주차장(구),강서구 방화동 858-0,NS,노상 주차장,1,시간제 주차장,02-2666-4080,1,Y,유료,N,야간 미개방,900,1900,900,1900,0,0,2019-06-10 10:45,N,무료,Y,유료,60000,1.15001E+12,250,5,0,0,0,0,0,0,0,37.57199329,126.8134025
1504401,방신시장 고객주차장(구),강서구 방화동 858-0,NS,노상 주차장,1,시간제 주차장,02-2666-4080,1,Y,유료,N,야간 미개방,900,1900,900,1900,0,0,2019-06-10 10:45,N,무료,Y,유료,60000,1.15001E+12,250,5,0,0,0,0,0,0,0,37.57182291,126.8130117
1504401,방신시장 고객주차장(구),강서구 방화동 858-0,NS,노상 주차장,1,시간제 주차장,02-2666-4080,1,Y,유료,N,야간 미개방,900,1900,900,1900,0,0,2019-06-10 10:45,N,무료,Y,유료,60000,1.15001E+12,250,5,0,0,0,0,0,0,0,37.5718466,126.8130686
1504401,방신시장 고객주차장(구),강서구 방화동 858-0,NS,노상 주차장,1,시간제 주차장,02-2666-4080,1,Y,유료,N,야간 미개방,900,1900,900,1900,0,0,2019-06-10 10:45,N,무료,Y,유료,60000,1.15001E+12,250,5,0,0,0,0,0,0,0,37.57187178,126.813124
1504401,방신시장 고객주차장(구),강서구 방화동 858-0,NS,노상 주차장,1,시간제 주차장,02-2666-4080,1,Y,유료,N,야간 미개방,900,1900,900,1900,0,0,2019-06-10 10:45,N,무료,Y,유료,60000,1.15001E+12,250,5,0,0,0,0,0,0,0,37.5719421,126.8132888
172993,화곡5-1 공영주차장(구),강서구 화곡동 1030-33,NW,노외 주차장,1,시간제 주차장,02-2604-8688,27,Y,유료,N,야간 미개방,0,0,0,0,0,0,2021-02-06 15:10,Y,유료,Y,유료,50000,,50,5,50,5,0,0,0,0,2000,37.54391908,126.8397247
781508,화곡3-1 공영주차장(구),강서구 화곡동 1045-0,NW,노외 주차장,1,시간제 주차장,02-2603-1573,99,Y,유료,N,야간 미개방,1000,1900,0,0,0,0,2021-02-06 15:13,Y,유료,Y,유료,50000,,50,5,50,5,0,0,0,0,2000,37.54178033,126.834743
173014,화곡5-2 공영주차장(구),강서구 화곡동 1056-2,NW,노외 주차장,1,시간제 주차장,02-2604-8688,25,Y,유료,N,야간 미개방,0,0,0,0,0,0,2021-02-06 15:09,Y,유료,Y,유료,50000,,50,5,50,5,0,0,0,0,2000,37.54423955,126.8407541
173028,화곡5-3 공영주차장(구),강서구 화곡동 1060-18,NW,노외 주차장,1,시간제 주차장,02-2604-8688,16,Y,유료,N,야간 미개방,0,0,0,0,0,0,2021-02-06 15:09,Y,유료,Y,유료,50000,,50,5,50,5,0,0,0,0,2000,37.54338824,126.8423255
173013,화곡6-1 공영주차장(구),강서구 화곡동 1103-6,NW,노외 주차장,1,시간제 주차장,02-2607-9113,298,Y,유료,N,야간 미개방,0,0,0,0,0,0,2021-02-06 15:13,Y,유료,Y,유료,70000,,100,10,100,10,0,0,0,0,5000,37.55298682,126.8484342
1504101,화곡6동 방죽길(구),강서구 화곡동 1112-1,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,0,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.5551169,126.8537753
1504101,화곡6동 방죽길(구),강서구 화곡동 1112-1,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,0,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.55425212,126.852543
1504101,화곡6동 방죽길(구),강서구 화곡동 1112-1,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,0,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.55434117,126.8524411
1504101,화곡6동 방죽길(구),강서구 화곡동 1112-1,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,0,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.55192921,126.8507384
1504101,화곡6동 방죽길(구),강서구 화곡동 1112-1,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,0,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.55271235,126.8512233
1504101,화곡6동 방죽길(구),강서구 화곡동 1112-1,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,0,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.55244106,126.8509991
1504101,화곡6동 방죽길(구),강서구 화곡동 1112-1,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,0,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.55278019,126.8512808
1504101,화곡6동 방죽길(구),강서구 화곡동 1112-1,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,0,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.55422169,126.8520895
1504101,화곡6동 방죽길(구),강서구 화곡동 1112-1,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,0,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.55501495,126.8529367
1504101,화곡6동 방죽길(구),강서구 화곡동 1112-1,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,0,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.55393689,126.8521117
1504101,화곡6동 방죽길(구),강서구 화곡동 1112-1,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,0,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.55481167,126.8535235
1504101,화곡6동 방죽길(구),강서구 화곡동 1112-1,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,0,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.55499451,126.852994
1504101,화곡6동 방죽길(구),강서구 화곡동 1112-1,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,0,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.55439972,126.8530174
1504101,화곡6동 방죽길(구),강서구 화곡동 1112-1,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,0,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.554991,126.8537088
1504101,화곡6동 방죽길(구),강서구 화곡동 1112-1,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,0,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.55463686,126.8533862
1504101,화곡6동 방죽길(구),강서구 화곡동 1112-1,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,0,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.55441669,126.8530708
1504101,화곡6동 방죽길(구),강서구 화곡동 1112-1,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,0,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.55379546,126.8520351
1504101,화곡6동 방죽길(구),강서구 화곡동 1112-1,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,0,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.55462013,126.8533323
1504101,화곡6동 방죽길(구),강서구 화곡동 1112-1,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,0,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.55497394,126.8530512
1504101,화곡6동 방죽길(구),강서구 화곡동 1112-1,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,0,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.55478238,126.8531835
1504101,화곡6동 방죽길(구),강서구 화곡동 1112-1,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,0,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.55485744,126.8536345
1504101,화곡6동 방죽길(구),강서구 화곡동 1112-1,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,0,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.55211683,126.8507201
1504101,화곡6동 방죽길(구),강서구 화곡동 1112-1,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,0,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.55507506,126.8537537
1504101,화곡6동 방죽길(구),강서구 화곡동 1112-1,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,0,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.55448862,126.8529239
1504101,화곡6동 방죽길(구),강서구 화곡동 1112-1,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,0,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.5546038,126.8532785
173009,화곡2-1 공영주차장(구),강서구 화곡동 167-10,NW,노외 주차장,1,시간제 주차장,02-2607-1419,59,Y,유료,N,야간 미개방,0,0,0,0,0,0,2021-02-06 15:14,Y,유료,Y,유료,50000,,50,5,50,5,0,0,0,0,2000,37.53604907,126.8524573
1384007,까치산 전통시장 고객주차장(구),강서구 화곡동 342-16,NW,노외 주차장,1,시간제 주차장,02-2606-4500,19,Y,유료,N,야간 미개방,1000,2000,1000,2000,0,0,2019-06-10 9:38,N,무료,Y,유료,60000,,250,5,250,5,0,0,0,0,0,37.53154144,126.847861
1504140,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.53355401,126.8384234
1504140,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.53328268,126.8377153
1504140,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.53334214,126.8378709
1504140,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.53298446,126.8369446
1504140,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.5333219,126.8378192
1504140,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.533574,126.8384747
1504140,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.53310359,126.8372528
1504140,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.53292445,126.8367908
1504140,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.53353479,126.8383708
1504140,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.53324276,126.8376127
1504140,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.53320296,126.8375098
1504140,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.53326269,126.837664
1504140,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.53300424,126.8369958
1504140,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.53294447,126.836842
1504140,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.53290459,126.8367391
1504140,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.53306399,126.83715
1504140,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.53304405,126.8370988
1504140,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.53312342,126.8373044
1504140,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.53302407,126.8370475
1504140,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.53318333,126.8374583
1504140,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.5335148,126.8383195
1504140,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.53296444,126.8368933
1504140,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.53330191,126.8377679
1504140,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.53308399,126.8372013
1504140,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.53316333,126.837407
1504140,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.53322279,126.8375615
1504140,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.53314339,126.8373557
1504140,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.53349486,126.8382682
1504140,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,37.53347489,126.8382169
173021,화곡 8-1 공영주차장(구),강서구 화곡동 410-60,NW,노외 주차장,1,시간제 주차장,02-2608-1572,53,Y,유료,N,야간 미개방,0,0,0,0,0,0,2021-02-06 15:15,Y,유료,Y,유료,50000,,50,5,50,5,0,0,0,0,2000,37.53851801,126.8488947
781511,화곡1-1 공영주차장(구),강서구 화곡동 424-94,NW,노외 주차장,1,시간제 주차장,02-2699-3993,98,Y,유료,N,야간 미개방,1000,1900,0,0,0,0,2021-02-06 15:12,Y,유료,Y,유료,50000,,50,5,50,5,0,0,0,0,2000,37.53142687,126.839887
1384016,가로공원로 지하 주차장(구),강서구 화곡동 662-15,NW,노외 주차장,1,시간제 주차장,02-2699-0802,500,Y,유료,N,야간 미개방,0,0,0,0,0,0,2021-02-06 15:11,Y,유료,Y,유료,60000,,100,5,100,5,0,0,0,0,5000,37.53758251,126.8393482
